YEAR,MO,DY,HR,WD10M,T2M,RH2M,QV2M,T2MDEW,U10M,PS,T2MWET,WS10M,V10M,PRECTOTCORR
2021,10,17,2,250.5,5.54,97.81,5.74,5.2,1.5,96.85,5.37,1.59,0.53,0.04
2021,10,17,3,249.99,5.55,97.88,5.74,5.23,1.27,96.86,5.39,1.35,0.46,0.04
2021,10,17,4,243.96,5.5,98.0,5.68,5.19,1.02,96.88,5.34,1.14,0.5,0.04
2021,10,17,5,237.76,5.3,97.88,5.62,4.98,1.02,96.87,5.14,1.2,0.64,0.04
2021,10,17,6,229.12,5.15,97.56,5.55,4.79,0.93,96.91,4.98,1.23,0.8,0.04
2021,10,17,7,215.45,5.51,96.56,5.62,4.98,0.7,96.93,5.25,1.2,0.98,0.03
2021,10,17,8,201.23,6.4,95.31,5.92,5.69,0.42,96.98,6.05,1.17,1.09,0.02
2021,10,17,9,186.95,7.87,93.44,6.41,6.85,0.16,96.99,7.36,1.29,1.28,0.01
2021,10,17,10,182.0,10.32,87.5,7.08,8.31,0.05,96.97,9.31,1.56,1.56,0.0
2021,10,17,11,182.43,13.34,78.94,7.81,9.79,0.07,96.94,11.57,1.66,1.66,0.0
2021,10,17,12,183.7,15.65,70.62,8.12,10.4,0.1,96.88,13.03,1.57,1.57,0.0
2021,10,17,13,184.37,16.78,67.69,8.36,10.85,0.11,96.82,13.81,1.43,1.43,0.0
2021,10,17,14,186.34,17.07,68.38,8.61,11.28,0.15,96.81,14.17,1.34,1.34,0.0
2021,10,17,15,185.71,16.57,74.38,9.09,12.06,0.1,96.81,14.32,1.02,1.02,0.0
2021,10,17,16,172.23,14.65,79.25,8.54,11.12,-0.09,96.83,12.88,0.69,0.69,0.0
2021,10,17,17,154.51,13.21,78.69,7.69,9.62,-0.32,96.86,11.41,0.74,0.67,0.0
2021,10,17,18,158.96,12.56,81.62,7.69,9.52,-0.39,96.93,11.05,1.09,1.02,0.0
2021,10,17,19,170.54,11.64,86.75,7.63,9.49,-0.26,96.96,10.56,1.57,1.55,0.0
2021,10,17,20,179.54,10.2,94.38,7.57,9.32,-0.02,97.02,9.76,1.96,1.96,0.0
2021,10,17,21,186.03,9.18,100.0,7.51,9.18,0.23,97.07,9.18,2.23,2.22,0.0
2021,10,17,22,190.01,8.56,100.0,7.39,8.56,0.4,97.1,8.56,2.29,2.26,0.0
2021,10,17,23,192.04,8.47,100.0,7.32,8.47,0.45,97.1,8.47,2.17,2.12,0.0
2021,10,18,0,190.73,8.36,100.0,7.2,8.36,0.37,97.13,8.36,1.97,1.94,0.0
2021,10,18,1,188.45,8.24,99.88,7.02,8.22,0.27,97.1,8.23,1.81,1.79,0.0
2021,10,18,2,195.68,8.14,97.5,6.77,7.75,0.45,97.08,7.94,1.65,1.59,0.0
2021,10,18,3,216.99,7.74,96.12,6.53,7.15,0.88,97.11,7.44,1.47,1.17,0.0
2021,10,18,4,247.91,7.42,93.75,6.23,6.45,1.33,97.14,6.94,1.43,0.54,0.0
2021,10,18,5,278.96,6.9,92.12,5.92,5.69,1.44,97.18,6.3,1.46,-0.23,0.0
2021,10,18,6,297.39,6.89,88.5,5.68,5.1,0.86,97.23,5.99,0.97,-0.45,0.0
2021,10,18,7,329.04,8.3,86.62,6.1,6.19,0.21,97.31,7.24,0.41,-0.35,0.0
2021,10,18,8,334.23,9.87,79.94,6.23,6.58,0.22,97.35,8.22,0.5,-0.45,0.0
2021,10,18,9,344.69,11.79,79.88,7.08,8.44,0.18,97.38,10.12,0.68,-0.66,0.0
2021,10,18,10,20.56,14.01,76.38,7.87,9.97,-0.16,97.34,11.99,0.47,-0.44,0.0
2021,10,18,11,57.45,15.93,68.69,8.0,10.26,-0.37,97.33,13.09,0.44,-0.23,0.0
2021,10,18,12,-0.0,16.89,65.5,8.12,10.48,0.0,97.27,13.69,0.49,-0.49,0.0
2021,10,18,13,0.0,17.33,64.44,8.18,10.65,-0.0,97.26,13.99,0.62,-0.62,0.0
2021,10,18,14,81.18,17.15,65.75,8.3,10.78,-0.45,97.23,13.96,0.46,-0.07,0.0
2021,10,18,15,134.14,16.18,74.44,8.79,11.69,-0.27,97.24,13.94,0.37,0.26,0.0
2021,10,18,16,161.82,14.83,76.19,8.24,10.72,-0.17,97.26,12.77,0.55,0.52,0.0
2021,10,18,17,176.92,13.78,76.31,7.75,9.73,-0.04,97.31,11.75,0.73,0.73,0.0
2021,10,18,18,175.27,12.69,80.12,7.57,9.37,-0.1,97.37,11.04,1.23,1.23,0.0
2021,10,18,19,174.76,11.55,87.31,7.63,9.51,-0.16,97.4,10.53,1.8,1.79,0.0
2021,10,18,20,176.97,10.65,92.06,7.57,9.38,-0.12,97.41,10.01,2.21,2.21,0.0
2021,10,18,21,180.73,10.05,94.31,7.45,9.16,0.03,97.44,9.61,2.45,2.45,0.0
2021,10,18,22,184.53,9.69,94.94,7.32,8.9,0.2,97.44,9.3,2.57,2.56,0.0
2021,10,18,23,188.73,9.54,94.56,7.2,8.69,0.4,97.46,9.12,2.62,2.59,0.0
2021,10,19,0,188.34,9.34,94.44,7.14,8.48,0.39,97.47,8.9,2.69,2.66,0.0
2021,10,19,1,185.9,8.98,94.5,6.96,8.11,0.29,97.5,8.54,2.81,2.8,0.0
2021,10,19,2,184.87,8.74,94.25,6.84,7.85,0.24,97.5,8.3,2.85,2.84,0.0
2021,10,19,3,183.67,8.75,93.81,6.77,7.78,0.18,97.5,8.26,2.81,2.8,0.0
2021,10,19,4,183.08,8.69,93.5,6.71,7.67,0.15,97.51,8.18,2.76,2.76,0.0
2021,10,19,5,183.4,8.64,93.44,6.71,7.62,0.16,97.5,8.13,2.76,2.76,0.0
2021,10,19,6,182.85,8.5,94.88,6.77,7.7,0.14,97.49,8.1,2.83,2.83,0.0
2021,10,19,7,182.81,10.48,89.69,7.26,8.84,0.17,97.51,9.65,3.51,3.51,0.0
2021,10,19,8,180.92,12.36,83.5,7.69,9.65,0.07,97.55,11.01,4.37,4.37,0.0
2021,10,19,9,185.68,14.37,80.0,8.42,10.99,0.55,97.56,12.68,5.53,5.5,0.0
2021,10,19,10,187.23,15.62,77.56,8.85,11.75,0.78,97.54,13.68,6.21,6.16,0.0
2021,10,19,11,188.17,16.23,76.06,9.03,12.06,0.93,97.52,14.15,6.54,6.48,0.0
2021,10,19,12,189.05,16.79,74.12,9.09,12.22,1.08,97.49,14.51,6.85,6.77,0.0
2021,10,19,13,189.29,17.06,72.94,9.09,12.24,1.13,97.43,14.65,7.01,6.92,0.0
2021,10,19,14,189.01,16.82,73.69,9.09,12.15,1.07,97.39,14.49,6.83,6.75,0.0
2021,10,19,15,188.83,15.96,77.75,9.09,12.12,0.91,97.34,14.05,5.91,5.84,0.0
2021,10,19,16,188.95,14.07,84.62,8.73,11.51,0.78,97.31,12.79,5.02,4.96,0.0
2021,10,19,17,189.93,12.17,90.5,8.24,10.64,0.81,97.34,11.4,4.71,4.64,0.0
2021,10,19,18,189.71,11.46,93.12,8.12,10.36,0.79,97.36,10.9,4.68,4.61,0.0
2021,10,19,19,188.83,10.9,95.81,8.06,10.25,0.71,97.35,10.58,4.63,4.58,0.0
2021,10,19,20,185.6,10.55,97.94,8.0,10.23,0.45,97.33,10.39,4.65,4.62,0.0
2021,10,19,21,180.85,10.3,99.19,8.0,10.17,0.07,97.33,10.24,4.77,4.77,0.0
2021,10,19,22,177.45,10.19,99.12,7.93,10.05,-0.23,97.29,10.12,5.1,5.09,0.0
2021,10,19,23,176.44,10.44,97.0,7.87,9.98,-0.36,97.24,10.21,5.79,5.78,0.0
2021,10,20,0,172.17,9.9,98.25,7.69,9.62,-0.74,97.18,9.76,5.45,5.4,0.0
2021,10,20,1,171.36,9.66,97.62,7.57,9.29,-0.84,97.14,9.48,5.62,5.55,0.0
2021,10,20,2,172.09,9.55,97.25,7.45,9.13,-0.8,97.07,9.34,5.79,5.73,0.0
2021,10,20,3,172.98,9.64,96.94,7.51,9.15,-0.74,97.05,9.4,6.07,6.02,0.0
2021,10,20,4,174.19,10.08,95.31,7.57,9.34,-0.66,97.03,9.71,6.49,6.45,0.0
2021,10,20,5,174.45,10.52,94.56,7.75,9.66,-0.65,97.02,10.09,6.7,6.67,0.0
2021,10,20,6,175.26,11.27,93.75,8.06,10.28,-0.63,97.03,10.78,7.66,7.63,0.01
2021,10,20,7,176.15,13.05,91.69,8.91,11.7,-0.58,97.0,12.37,8.61,8.59,0.01
2021,10,20,8,175.36,14.72,89.81,9.7,13.05,-0.73,96.97,13.88,8.99,8.96,0.01
2021,10,20,9,178.62,15.8,87.69,10.19,13.76,-0.23,96.95,14.78,9.72,9.72,0.01
2021,10,20,10,182.74,16.54,84.62,10.31,13.94,0.51,96.91,15.24,10.61,10.59,0.01
2021,10,20,11,183.1,17.06,82.38,10.38,14.06,0.59,96.84,15.56,10.98,10.96,0.01
2021,10,20,12,183.25,17.3,81.31,10.38,14.1,0.62,96.76,15.7,11.04,11.02,0.01
2021,10,20,13,183.2,17.26,81.38,10.38,14.07,0.61,96.7,15.66,10.92,10.91,0.02
2021,10,20,14,182.74,17.02,82.06,10.31,13.96,0.52,96.62,15.49,10.94,10.93,0.02
2021,10,20,15,182.64,16.34,84.0,10.13,13.64,0.5,96.53,14.99,10.85,10.84,0.01
2021,10,20,16,183.31,15.26,87.25,9.83,13.15,0.61,96.49,14.2,10.55,10.53,0.01
2021,10,20,17,182.84,14.38,89.94,9.58,12.73,0.51,96.5,13.55,10.25,10.24,0.01
2021,10,20,18,182.24,14.0,90.25,9.34,12.4,0.41,96.47,13.2,10.59,10.59,0.0
2021,10,20,19,181.13,13.73,90.12,9.22,12.12,0.22,96.38,12.92,11.08,11.08,0.0
2021,10,20,20,180.11,13.5,89.88,9.03,11.86,0.02,96.3,12.68,11.72,11.72,0.0
2021,10,20,21,178.98,13.35,89.31,8.91,11.61,-0.23,96.16,12.48,12.78,12.77,0.0
2021,10,20,22,177.99,13.33,88.5,8.85,11.46,-0.48,96.05,12.4,13.62,13.61,0.0
2021,10,20,23,180.41,13.39,88.0,8.79,11.43,0.09,96.02,12.4,12.95,12.95,0.07
2021,10,21,0,189.09,13.72,88.12,9.03,11.78,1.79,96.1,12.75,11.33,11.19,1.54
2021,10,21,1,200.19,13.92,90.06,9.34,12.3,3.3,96.24,13.11,9.57,8.98,2.76
2021,10,21,2,210.9,13.86,91.5,9.4,12.48,3.8,96.28,13.17,7.39,6.34,2.02
2021,10,21,3,226.81,13.33,91.75,9.09,11.99,3.56,96.37,12.65,4.89,3.34,0.97
2021,10,21,4,246.6,12.35,92.19,8.61,11.09,3.25,96.44,11.73,3.54,1.41,0.19
2021,10,21,5,265.0,11.08,91.81,7.87,9.77,2.95,96.51,10.43,2.96,0.26,0.0
2021,10,21,6,281.24,10.27,91.94,7.45,9.0,2.48,96.57,9.64,2.52,-0.49,0.0
2021,10,21,7,295.58,11.07,91.81,7.81,9.76,1.65,96.63,10.41,1.83,-0.79,0.0
2021,10,21,8,302.9,12.51,82.5,7.75,9.61,1.97,96.65,11.05,2.34,-1.27,0.0
2021,10,21,9,300.38,13.35,73.94,7.32,8.86,2.17,96.66,11.11,2.52,-1.27,0.0
2021,10,21,10,291.65,14.21,67.19,7.02,8.28,2.05,96.64,11.25,2.2,-0.81,0.0
2021,10,21,11,285.74,14.94,61.81,6.77,7.76,2.02,96.6,11.35,2.1,-0.57,0.0
2021,10,21,12,286.39,15.4,59.06,6.71,7.51,2.26,96.55,11.46,2.35,-0.66,0.0
2021,10,21,13,291.14,15.55,58.12,6.65,7.41,2.45,96.52,11.48,2.62,-0.95,0.0
2021,10,21,14,299.0,15.34,59.31,6.71,7.51,2.3,96.5,11.43,2.63,-1.27,0.0
2021,10,21,15,308.99,14.69,66.25,7.14,8.53,1.64,96.49,11.61,2.11,-1.33,0.0
2021,10,21,16,322.35,12.63,78.75,7.45,9.07,1.05,96.51,10.85,1.73,-1.37,0.0
2021,10,21,17,330.48,11.09,78.06,6.65,7.44,0.87,96.56,9.27,1.76,-1.53,0.0
2021,10,21,18,327.47,10.55,80.19,6.59,7.3,0.98,96.62,8.92,1.82,-1.53,0.0
2021,10,21,19,320.05,9.92,83.25,6.59,7.22,1.25,96.66,8.57,1.95,-1.49,0.01
2021,10,21,20,313.94,9.23,87.06,6.53,7.17,1.51,96.67,8.19,2.09,-1.45,0.02
2021,10,21,21,311.57,8.65,91.56,6.65,7.33,1.66,96.69,7.99,2.21,-1.47,0.02
2021,10,21,22,312.34,8.19,94.62,6.65,7.37,1.67,96.68,7.78,2.26,-1.52,0.03
2021,10,21,23,313.72,7.89,96.88,6.65,7.4,1.61,96.67,7.65,2.23,-1.54,0.04
2021,10,22,0,317.91,7.63,98.81,6.65,7.45,1.46,96.7,7.54,2.18,-1.62,0.04
2021,10,22,1,323.72,7.34,100.0,6.65,7.34,1.25,96.72,7.34,2.11,-1.7,0.02
2021,10,22,2,329.0,7.05,100.0,6.65,7.05,1.05,96.72,7.05,2.03,-1.74,0.01
2021,10,22,3,330.65,6.82,100.0,6.59,6.82,0.95,96.73,6.82,1.94,-1.7,0.01
2021,10,22,4,331.27,7.03,100.0,6.65,7.03,0.89,96.73,7.03,1.85,-1.62,0.02
2021,10,22,5,334.39,7.51,100.0,6.71,7.51,0.81,96.75,7.51,1.88,-1.7,0.03
2021,10,22,6,338.16,8.24,98.44,6.96,8.01,0.91,96.8,8.12,2.46,-2.28,0.06
2021,10,22,7,343.13,8.88,97.0,7.14,8.41,0.97,96.9,8.65,3.34,-3.2,0.06
2021,10,22,8,347.65,9.39,95.56,7.26,8.69,0.83,96.95,9.05,3.87,-3.78,0.08
2021,10,22,9,349.53,9.91,92.75,7.32,8.77,0.78,96.99,9.34,4.3,-4.23,0.07
2021,10,22,10,346.32,10.24,89.88,7.2,8.63,1.09,97.03,9.44,4.59,-4.46,0.07
2021,10,22,11,344.41,10.65,86.25,7.14,8.44,1.35,97.02,9.54,5.03,-4.84,0.11
2021,10,22,12,344.88,11.29,81.44,7.02,8.23,1.41,97.01,9.76,5.39,-5.2,0.09
2021,10,22,13,345.89,11.46,78.12,6.84,7.81,1.37,96.98,9.63,5.61,-5.44,0.07
2021,10,22,14,346.25,10.88,78.31,6.59,7.28,1.34,97.02,9.08,5.65,-5.49,0.07
2021,10,22,15,346.0,10.03,82.12,6.53,7.12,1.29,97.04,8.58,5.33,-5.17,0.04
2021,10,22,16,345.67,8.97,87.31,6.41,6.96,1.18,97.09,7.97,4.77,-4.62,0.01
2021,10,22,17,347.48,7.84,89.94,6.16,6.28,0.99,97.15,7.06,4.58,-4.47,0.01
2021,10,22,18,349.77,7.08,89.19,5.8,5.4,0.88,97.19,6.24,4.97,-4.89,0.0
2021,10,22,19,351.03,6.27,87.75,5.37,4.37,0.82,97.25,5.33,5.26,-5.2,0.0
2021,10,22,20,352.74,5.36,85.81,4.94,3.16,0.7,97.27,4.26,5.51,-5.46,0.0
2021,10,22,21,352.31,4.35,86.25,4.64,2.24,0.71,97.3,3.3,5.31,-5.27,0.0
2021,10,22,22,346.7,3.27,90.38,4.46,1.82,1.05,97.33,2.55,4.55,-4.43,0.0
2021,10,22,23,343.32,2.3,93.69,4.33,1.36,1.18,97.32,1.83,4.11,-3.94,0.0
2021,10,23,0,340.93,1.68,96.06,4.27,1.09,1.32,97.33,1.39,4.04,-3.82,0.0
2021,10,23,1,339.33,1.17,98.5,4.21,0.95,1.41,97.32,1.06,3.98,-3.73,0.0
2021,10,23,2,338.36,0.85,100.0,4.21,0.85,1.48,97.29,0.85,4.03,-3.74,0.0
2021,10,23,3,335.84,0.83,100.0,4.15,0.83,1.73,97.3,0.83,4.24,-3.87,0.0
2021,10,23,4,333.48,1.08,98.31,4.15,0.83,2.05,97.32,0.95,4.6,-4.12,0.0
2021,10,23,5,330.95,1.07,98.19,4.15,0.8,2.11,97.33,0.94,4.34,-3.8,0.0
2021,10,23,6,328.54,1.15,97.81,4.15,0.83,2.27,97.35,0.99,4.34,-3.7,0.01
2021,10,23,7,328.36,1.87,95.31,4.27,1.17,2.22,97.39,1.52,4.23,-3.6,0.01
2021,10,23,8,335.13,3.63,89.81,4.58,2.09,1.74,97.42,2.86,4.14,-3.76,0.0
2021,10,23,9,342.53,6.12,77.44,4.7,2.5,1.36,97.4,4.31,4.53,-4.32,0.0
2021,10,23,10,342.53,8.14,68.62,4.76,2.77,1.41,97.4,5.46,4.71,-4.49,0.0
2021,10,23,11,344.21,9.52,63.75,4.88,3.05,1.3,97.37,6.28,4.77,-4.59,0.0
2021,10,23,12,347.54,10.33,62.38,5.0,3.51,1.02,97.34,6.93,4.74,-4.63,0.0
2021,10,23,13,351.8,10.67,63.06,5.19,3.98,0.65,97.31,7.33,4.55,-4.5,0.0
2021,10,23,14,353.7,10.6,65.0,5.31,4.35,0.45,97.28,7.48,4.13,-4.1,0.0
2021,10,23,15,351.3,9.86,72.06,5.62,5.12,0.48,97.29,7.48,3.2,-3.16,0.0
2021,10,23,16,341.44,7.05,87.75,5.68,5.15,0.75,97.29,6.1,2.36,-2.23,0.0
2021,10,23,17,334.98,4.83,91.5,5.07,3.55,1.15,97.31,4.19,2.72,-2.46,0.0
2021,10,23,18,330.83,4.24,94.56,5.0,3.42,1.27,97.32,3.83,2.61,-2.28,0.0
2021,10,23,19,326.36,3.81,96.88,5.0,3.34,1.32,97.33,3.58,2.38,-1.98,0.0
2021,10,23,20,317.08,3.55,97.94,4.94,3.24,1.45,97.34,3.4,2.13,-1.56,0.0
2021,10,23,21,300.96,3.27,99.31,4.94,3.16,1.68,97.36,3.22,1.96,-1.01,0.0
2021,10,23,22,284.61,2.91,100.0,4.88,2.91,1.83,97.35,2.91,1.89,-0.48,0.0
2021,10,23,23,271.01,2.65,100.0,4.82,2.65,1.77,97.34,2.65,1.77,-0.03,0.0
2021,10,24,0,256.74,2.53,100.0,4.76,2.53,1.49,97.32,2.53,1.53,0.35,0.0
2021,10,24,1,238.03,2.73,99.0,4.7,2.58,1.1,97.32,2.65,1.3,0.69,0.0
2021,10,24,2,214.3,2.76,97.5,4.64,2.39,0.69,97.32,2.58,1.22,1.01,0.0
2021,10,24,3,193.95,2.51,97.56,4.58,2.15,0.29,97.31,2.33,1.2,1.16,0.0
2021,10,24,4,182.6,2.17,98.5,4.52,1.94,0.05,97.3,2.06,1.2,1.2,0.0
2021,10,24,5,178.93,1.9,99.06,4.46,1.76,-0.02,97.32,1.83,1.25,1.25,0.0
2021,10,24,6,178.6,1.73,99.44,4.39,1.65,-0.03,97.33,1.69,1.28,1.28,0.0
2021,10,24,7,170.48,3.73,92.38,4.7,2.58,-0.2,97.37,3.16,1.23,1.21,0.0
2021,10,24,8,182.6,6.25,83.06,5.07,3.58,0.05,97.4,4.91,1.2,1.2,0.0
2021,10,24,9,172.23,8.99,76.69,5.62,5.15,-0.12,97.4,7.07,0.87,0.86,0.0
2021,10,24,10,182.31,12.12,67.94,6.16,6.44,0.05,97.38,9.28,1.17,1.16,0.0
2021,10,24,11,203.03,14.95,64.44,7.02,8.37,0.69,97.34,11.66,1.76,1.62,0.0
2021,10,24,12,209.01,16.23,64.25,7.63,9.55,0.88,97.27,12.89,1.8,1.58,0.0
2021,10,24,13,207.82,16.7,64.44,7.87,10.04,0.74,97.22,13.37,1.59,1.41,0.0
2021,10,24,14,199.61,16.62,66.31,8.06,10.4,0.45,97.16,13.51,1.33,1.25,0.0
2021,10,24,15,181.4,15.92,74.56,8.67,11.47,0.02,97.14,13.69,0.96,0.96,0.0
2021,10,24,16,159.19,13.81,74.0,7.51,9.31,-0.45,97.11,11.56,1.25,1.17,0.0
2021,10,24,17,159.38,11.98,76.81,6.9,8.07,-0.62,97.12,10.02,1.75,1.64,0.0
2021,10,24,18,169.35,10.51,83.44,6.84,7.83,-0.39,97.13,9.16,2.11,2.08,0.0
2021,10,24,19,180.92,9.52,88.06,6.71,7.62,0.04,97.14,8.57,2.42,2.42,0.0
2021,10,24,20,192.42,8.56,93.06,6.65,7.48,0.56,97.11,8.02,2.62,2.55,0.0
2021,10,24,21,203.2,7.69,98.12,6.65,7.4,1.08,97.13,7.55,2.74,2.52,0.0
2021,10,24,22,210.8,7.03,100.0,6.59,7.03,1.43,97.14,7.03,2.79,2.4,0.0
2021,10,24,23,215.09,6.46,100.0,6.53,6.46,1.59,97.14,6.46,2.76,2.26,0.0
2021,10,25,0,217.14,5.95,100.0,6.41,5.95,1.61,97.16,5.95,2.67,2.12,0.0
2021,10,25,1,218.8,5.55,100.0,6.35,5.55,1.6,97.15,5.55,2.56,1.99,0.0
2021,10,25,2,220.18,5.23,100.0,6.23,5.23,1.57,97.11,5.23,2.43,1.86,0.0
2021,10,25,3,222.18,5.07,100.0,6.16,5.07,1.51,97.1,5.07,2.25,1.66,0.0
2021,10,25,4,221.14,5.23,100.0,6.1,5.23,1.3,97.09,5.23,1.97,1.48,0.0
2021,10,25,5,219.81,5.78,100.0,6.04,5.78,1.21,97.09,5.78,1.89,1.45,0.01
2021,10,25,6,223.95,5.96,98.69,5.92,5.76,1.46,97.08,5.86,2.11,1.52,0.02
2021,10,25,7,228.94,6.94,95.56,6.1,6.26,1.52,97.11,6.6,2.01,1.32,0.01
2021,10,25,8,236.14,8.08,91.56,6.35,6.77,1.78,97.11,7.43,2.15,1.2,0.01
2021,10,25,9,245.68,9.73,89.56,6.96,8.08,2.11,97.12,8.9,2.31,0.95,0.01
2021,10,25,10,248.69,12.53,81.69,7.63,9.5,2.2,97.11,11.01,2.36,0.86,0.0
2021,10,25,11,247.36,14.56,74.19,7.93,10.08,1.93,97.06,12.32,2.09,0.8,0.01
2021,10,25,12,250.18,15.61,69.44,7.93,10.12,1.82,96.99,12.87,1.93,0.66,0.0
2021,10,25,13,266.38,16.1,66.62,7.87,9.98,1.98,96.94,13.04,1.98,0.12,0.0
2021,10,25,14,290.53,15.94,67.44,7.87,9.99,1.96,96.9,12.97,2.09,-0.73,0.0
2021,10,25,15,318.62,15.01,75.75,8.36,10.8,1.27,96.89,12.9,1.93,-1.45,0.0
2021,10,25,16,345.96,11.96,87.0,7.87,9.85,0.53,96.92,10.9,2.19,-2.12,0.0
2021,10,25,17,2.73,9.77,88.62,6.9,7.96,-0.12,96.98,8.87,2.62,-2.62,0.0
2021,10,25,18,13.87,8.84,92.81,6.77,7.73,-0.63,97.05,8.28,2.64,-2.56,0.0
2021,10,25,19,20.3,8.36,95.62,6.77,7.69,-0.84,97.09,8.02,2.43,-2.28,0.0
2021,10,25,20,20.58,8.33,96.25,6.77,7.74,-0.74,97.14,8.04,2.11,-1.98,0.0
2021,10,25,21,15.64,8.27,97.12,6.84,7.83,-0.49,97.15,8.05,1.83,-1.76,0.0
2021,10,25,22,8.43,8.14,98.56,6.84,7.92,-0.25,97.15,8.03,1.71,-1.69,0.0
2021,10,25,23,4.38,7.85,100.0,6.9,7.85,-0.13,97.15,7.85,1.74,-1.73,0.0
2021,10,26,0,2.81,7.67,100.0,6.96,7.67,-0.09,97.12,7.67,1.75,-1.75,0.01
2021,10,26,1,0.5,7.55,100.0,6.96,7.55,-0.02,97.15,7.55,1.8,-1.8,0.01
2021,10,26,2,0.49,7.56,100.0,6.96,7.56,-0.02,97.14,7.56,1.83,-1.83,0.02
2021,10,26,3,358.18,7.65,100.0,6.96,7.65,0.05,97.16,7.65,1.72,-1.72,0.02
2021,10,26,4,349.93,7.65,100.0,6.9,7.65,0.27,97.19,7.65,1.56,-1.54,0.01
2021,10,26,5,341.48,7.25,100.0,6.84,7.25,0.55,97.2,7.25,1.72,-1.63,0.02
2021,10,26,6,340.75,6.91,100.0,6.71,6.91,0.63,97.25,6.91,1.92,-1.81,0.02
2021,10,26,7,341.01,8.4,99.0,7.02,8.24,0.74,97.31,8.32,2.28,-2.16,0.02
2021,10,26,8,342.73,9.72,94.81,7.32,8.9,0.9,97.34,9.31,3.03,-2.89,0.02
2021,10,26,9,351.58,11.38,89.25,7.69,9.66,0.58,97.37,10.52,3.95,-3.91,0.02
2021,10,26,10,354.48,12.81,82.5,7.81,9.92,0.44,97.36,11.37,4.54,-4.52,0.02
2021,10,26,11,354.59,13.66,78.12,7.87,9.96,0.45,97.32,11.81,4.72,-4.7,0.02
2021,10,26,12,353.88,14.15,75.56,7.81,9.94,0.53,97.28,12.05,4.98,-4.95,0.01
2021,10,26,13,353.91,14.32,74.19,7.81,9.84,0.56,97.24,12.08,5.3,-5.27,0.01
2021,10,26,14,353.88,13.98,75.31,7.75,9.74,0.56,97.2,11.87,5.27,-5.24,0.0
2021,10,26,15,351.61,13.1,80.81,7.81,9.9,0.69,97.23,11.51,4.71,-4.66,0.0
2021,10,26,16,348.38,10.98,91.12,7.69,9.57,0.75,97.26,10.27,3.72,-3.65,0.0
2021,10,26,17,346.99,9.17,98.5,7.32,8.93,0.81,97.33,9.05,3.61,-3.52,0.0
2021,10,26,18,346.68,8.44,100.0,7.2,8.44,0.84,97.35,8.44,3.66,-3.56,0.0
2021,10,26,19,346.33,7.45,100.0,7.02,7.45,0.78,97.36,7.45,3.3,-3.21,0.0
2021,10,26,20,346.73,7.24,100.0,6.9,7.24,0.75,97.38,7.24,3.27,-3.18,0.0
2021,10,26,21,344.94,7.48,100.0,6.77,7.48,0.94,97.38,7.48,3.61,-3.48,0.01
2021,10,26,22,342.34,7.51,99.44,6.59,7.42,1.23,97.37,7.47,4.04,-3.85,0.02
2021,10,26,23,340.18,7.22,98.69,6.47,7.02,1.31,97.36,7.12,3.87,-3.64,0.03
2021,10,27,0,336.25,6.77,98.38,6.23,6.53,1.38,97.36,6.65,3.41,-3.12,0.04
2021,10,27,1,326.19,6.33,98.06,6.04,6.04,1.66,97.34,6.19,2.99,-2.48,0.05
2021,10,27,2,318.11,6.01,97.81,5.86,5.68,1.91,97.3,5.85,2.85,-2.12,0.06
2021,10,27,3,315.59,5.83,97.56,5.8,5.45,1.88,97.31,5.64,2.69,-1.92,0.05
2021,10,27,4,312.66,5.72,97.38,5.74,5.32,1.99,97.3,5.52,2.71,-1.84,0.05
2021,10,27,5,311.26,5.73,97.44,5.74,5.34,2.04,97.3,5.54,2.71,-1.79,0.05
2021,10,27,6,318.19,5.79,97.38,5.74,5.39,1.66,97.34,5.58,2.48,-1.85,0.06
2021,10,27,7,324.22,5.89,96.75,5.74,5.39,1.25,97.39,5.64,2.14,-1.73,0.05
2021,10,27,8,319.88,6.18,95.75,5.8,5.53,1.05,97.4,5.85,1.62,-1.24,0.04
2021,10,27,9,301.46,6.76,94.69,5.98,5.94,1.05,97.4,6.34,1.23,-0.64,0.03
2021,10,27,10,275.97,7.59,93.25,6.23,6.55,1.2,97.38,7.07,1.2,-0.12,0.02
2021,10,27,11,265.13,8.76,90.81,6.59,7.32,1.38,97.34,8.04,1.38,0.12,0.01
2021,10,27,12,258.18,10.74,83.62,6.9,8.08,1.34,97.27,9.4,1.37,0.28,0.01
2021,10,27,13,249.44,12.41,77.69,7.2,8.65,1.12,97.21,10.53,1.2,0.42,0.0
2021,10,27,14,240.58,13.44,75.62,7.51,9.28,0.73,97.12,11.37,0.84,0.41,0.0
2021,10,27,15,227.29,13.27,82.38,8.06,10.34,0.1,97.08,11.8,0.14,0.09,0.0
2021,10,27,16,82.07,10.83,89.19,7.45,9.11,-0.95,97.08,9.97,0.96,-0.13,0.0
2021,10,27,17,92.6,8.65,97.69,7.02,8.3,-1.72,97.1,8.48,1.72,0.08,0.0
2021,10,27,18,112.05,7.73,100.0,6.96,7.73,-1.85,97.11,7.73,2.0,0.75,0.0
2021,10,27,19,135.74,7.3,100.0,6.96,7.3,-1.48,97.13,7.3,2.13,1.52,0.0
2021,10,27,20,158.38,7.03,100.0,6.9,7.03,-0.85,97.13,7.03,2.31,2.15,0.0
